,name,display_name,short_description,description,created_by,released,created_at,updated_at,featured
209,rocket,Rocket,Rocketは、RustのためのWebフレームワークです。,Rocketは、柔軟性、ユーザビリティ、型安全性を犠牲にすることなく、高速で安全なWebアプリケーションを簡単に書くことができるRustのためのWebフレームワークです。,Sergio Benitez,2016,2017-01-31T22:32:36Z,2022-02-22T00:03:55Z,False
210,pixiv,Pixiv,Pixivはオンラインアートコミュニティです。,Pixivは、アーティストがイラストやアニメーション、文章などを発表し、評価システムやユーザーコメントを通じてフィードバックを得る場として、オンラインアートコミュニティを運営しています。,"Takahiro Kamitani, Takanori Katagiri","September 10, 2007",2017-02-01T06:48:33Z,2022-03-18T01:29:37Z,False
211,sharex,ShareX,オープンソースのスクリーンキャプチャ、ファイル共有、生産性向上ツール。,ShareXは、画面の任意の領域をキャプチャまたは記録し、キーを1回押すだけでそれを共有することができる、フリーでオープンソースのプログラムです。また、画像、テキスト、その他の種類のファイルを、多くのサポート先から選択してアップロードすることができます。,ShareX Team,,2017-02-02T19:37:59Z,2022-02-01T09:03:21Z,False
212,scipy,SciPy,Pythonのための科学計算ツール。,SciPy（サイパイ）は、数学、科学、工学のためのオープンソースソフトウェアで、Pythonをベースとしたエコシステムです。,"Travis Oliphant, Pearu Peterson, Eric Jones",,2017-02-01T01:45:46Z,2022-02-22T15:24:40Z,False
213,lean,Lean,Leanは定理証明とプログラミング言語である。,"Leanは関数型プログラミング言語であり、正しいコードを簡単に書くことができます。
を簡単に書くことができる関数型プログラミング言語です。また、Leanは対話的な定理証明としても使うことができます。
リーンプログラミングでは、主に型と関数を定義します。このため
このため，プログラミングの詳細よりも，問題領域とそのデータの操作に焦点を当てることができます．
プログラミングの詳細ではなく，問題領域とそのデータの操作に集中することができます．",Leonardo de Moura,2013,2017-02-01T02:49:28Z,2022-03-05T17:14:37Z,False
214,open-data,Open Data,オープンデータは、誰でも自由に利用、再利用、再配布することができます。,オープンデータとは、誰でも自由に利用、再利用、再配布できるデータのことで、せいぜい属性と共有の要件があるのみである。,,,2017-01-31T22:57:32Z,2022-03-09T13:12:30Z,False
215,probot,Probot,ProbotはGitHub Appsを作成し、ワークフローの自動化・改善を行うことができます。,ProbotはNode.jsでGitHub Appsを構築するためのフレームワークです。GitHub を拡張するためにあらかじめビルドされたアプリを使用したり、自分自身のアプリを簡単にビルドして共有することができます。,"Brandon Keepers, Bex Warner",March 2017,2016-12-18T00:27:24Z,2022-01-20T14:04:26Z,False
216,openfaas,OpenFaaS,OpenFaaS - Serverless Functions Made Simple.,OpenFaaSは、開発者が反復的で定型的なコーディングをすることなく、イベント駆動型の関数やマイクロサービスをKubernetesに簡単にデプロイすることを可能にします。開発者のコードや既存のバイナリをDockerイメージにパッケージし、自動スケーリングとメトリックを備えた拡張性の高いエンドポイントを手に入れることができます。,Alex Ellis,,2017-08-25T08:04:19Z,2021-08-11T08:52:01Z,False
217,qmk,Quantum Mechanical Keyboard,AVR と ARM プロセッサのためのオープンソースのキーボードファームウェアです。,QMKソフトウェアプロジェクトの目標は、キーボードであろうとなかろうと、どんなプロジェクトでも完全にカスタマイズ可能で、パワフルで楽しいファームウェア体験を開発し、どんなソフトウェア開発経験のある人でも、役に立つ、励みになる、親切なサポートとフィードバックを提供することです。,,,2017-01-31T22:16:20Z,2022-02-27T00:03:09Z,False
218,mdx,MDX,MDXは、マークダウン・ドキュメントにJSXをシームレスに記述することができるオーサリング可能なフォーマットです。,MDXを使用すると、マークダウンコンテンツでJSXを使用することができます。インタラクティブなチャートやアラートなどのコンポーネントをインポートして、コンテンツ内に埋め込むことができます。これにより、コンポーネントを使った長文のコンテンツを書くのが楽しくなります。🚀,,"April 15, 2019",2017-02-04T04:35:55Z,2022-03-16T17:24:05Z,False
219,molecule,Molecule,Ansible Moleculeは、AnsibleのPlaybookやロールの機能テストを実施します。,"Moleculeは、Ansibleのロールの開発およびテストを支援するために設計されています。
Moleculeは、複数のインスタンス、OS、ディストリビューション、仮想化プロバイダー、テストフレームワーク、およびテストシナリオを使用したテストをサポートします。
Moleculeは、よく書かれ、理解しやすく、保守しやすいロールを一貫して開発するアプローチを推奨しています。",John Dewey,"February 21, 2017",2017-01-31T22:02:47Z,2021-07-16T21:17:09Z,False
220,robotframework,Robot Framework,Robot Frameworkは、ソフトウェアテストとRPAのための、学習しやすく、使いやすく、しかも強力な汎用自動化フレームワークです。,Robot Frameworkは、オープンソースで、学習しやすく、使いやすく、しかも強力で拡張性のある、ソフトウェアテストやRPA（ロボティック・プロセス・オートメーション）のための汎用的な自動化フレームワークである。2005年にノキアネットワークスで行われた組込みソフトウェアの受け入れテストと受け入れテスト駆動開発（ATDD）をサポートすることが当初の目的でしたが、現在ではデスクトップ、ウェブ、モバイル開発における統合テストとエンドツーエンドテストの自動化にも広く使用されています。GUIベースのアプリケーションの自動化だけでなく、REST、RPC、SOAPなどのAPIやプロトコルベースのテストにも使用することができます。テキストベースであることとcliツールであることから、RFは継続的なテストを成功させようとするアジャイル、DevOps、DevSecOps駆動のプロジェクトに完全にマッチしています。Jenkins、CircleCI、Github Actions、Azure Pipelinesなど、オープンソースや商用のCI/CDソリューションと非常によく統合されています。また、開発者に優しく、Gitで簡単にバージョン管理でき、Dockerなどのコンテナや仮想化技術と共に使用することで、Configuration as CodeやInfrastructure as Codeのアプローチに従ってスケーラブルな（テスト）環境の構築と保守をサポートします。RFは、あらゆる技術スタックのプロジェクトで使用でき、あらゆるインフラストラクチャ（Windows、Mac、Linux、クラウド）上で動作するため、スタックやインフラストラクチャにとらわれません。,Pekka Klärck,06 2008,2017-02-01T16:01:49Z,2022-02-03T08:57:12Z,False
